accelx,accely,accelz,gravityx,gravityy,gravityz,linaccelx,linaccely,linaccelz,gyrx,gyry,gyrz,magx,magy,magz,orientazimuth,orientpitch,orientroll,pressure,sound,timestamp,datestamp
-1.437,2.8836,9.1394,-1.44,2.89,9.26,0.01,-0.03,-0.05,0.0011,-0.0011,0.0011,-119.5,45.06,76.31,81.67,-17.14,8.72,908.22,61.786,3249003,2016-03-14 10:52:03:495
-1.4394,2.8764,9.1801,-1.43,2.88,9.26,0.01,-0.01,-0.07,0.0032,0.0075,0.0,-119.12,45.81,77.56,81.4,-17.09,8.78,908.34,63.0,3249502,2016-03-14 10:52:03:994
-1.4705,2.9171,9.2879,-1.42,2.92,9.25,-0.02,-0.03,-0.01,-0.0053,-0.0181,-0.0021,-119.12,44.69,77.13,81.97,-17.31,8.72,908.4,61.969,3250002,2016-03-14 10:52:04:494
-1.4705,2.9123,9.2232,-1.46,2.91,9.25,0.01,0.05,-0.02,-0.0053,0.0053,-0.0011,-119.12,44.31,77.56,81.64,-17.19,8.9,908.51,60.933,3250503,2016-03-14 10:52:04:995
-1.4634,2.9914,9.2783,-1.47,2.94,9.24,-0.04,0.02,0.2,0.0011,0.0043,0.0011,-118.44,45.06,77.13,82.05,-17.44,9.04,908.57,61.372,3251002,2016-03-14 10:52:05:494
-1.5065,2.9531,9.3238,-1.5,2.92,9.24,-0.02,-0.01,0.15,-0.0075,-0.0245,-0.0021,-119.12,45.44,77.56,82.21,-17.32,9.22,908.68,61.368,3251502,2016-03-14 10:52:05:994
-1.5328,2.9387,9.307,-1.47,2.94,9.24,-0.02,0.06,0.13,0.0202,0.0415,-0.0011,-118.44,44.69,76.31,82.63,-17.38,8.91,908.73,60.488,3252003,2016-03-14 10:52:06:495
-1.5304,2.9411,9.434,-1.52,2.93,9.23,-0.03,0.03,0.28,-0.0053,-0.0383,0.0021,-117.69,45.06,76.31,81.91,-17.39,9.35,908.83,62.319,3252503,2016-03-14 10:52:06:995
-1.5041,2.9483,9.3645,-1.48,2.92,9.24,-0.03,0.05,0.16,-0.0021,0.0032,-0.0032,-118.81,43.63,76.31,82.48,-17.38,9.16,908.87,61.769,3253003,2016-03-14 10:52:07:495
-1.4825,2.9507,9.4364,-1.49,2.92,9.24,-0.02,0.05,0.26,0.016,-0.0405,0.0,-118.44,44.69,77.13,81.96,-17.33,9.16,908.94,61.841,3253503,2016-03-14 10:52:07:995
-1.4514,2.9555,9.4436,-1.45,2.92,9.25,-0.02,0.06,0.19,-0.0032,-0.0011,-0.0011,-119.12,46.5,76.31,80.85,-17.32,8.85,908.98,61.619,3254003,2016-03-14 10:52:08:495
-1.5184,2.9483,9.4675,-1.46,2.92,9.25,-0.01,0.06,0.08,0.0117,0.0224,0.0021,-118.44,44.31,75.94,82.29,-17.32,8.97,909.04,61.741,3254502,2016-03-14 10:52:08:994
-1.4897,3.0105,9.4052,-1.43,2.94,9.24,-0.06,0.02,0.12,0.0096,-0.0181,0.0011,-118.81,44.69,76.31,81.98,-17.45,8.86,909.09,61.141,3255002,2016-03-14 10:52:09:494
-1.4658,2.989,9.307,-1.41,2.94,9.25,-0.04,0.02,0.18,0.0021,-0.0064,0.0,-118.81,45.44,77.13,82.09,-17.44,8.67,909.14,62.035,3255503,2016-03-14 10:52:09:995
-1.4969,2.9555,9.4843,-1.42,2.94,9.25,-0.06,0.04,0.17,-0.0021,-0.0277,-0.0011,-119.5,44.0,77.56,82.75,-17.44,8.73,909.22,61.336,3256003,2016-03-14 10:52:10:495
-1.4514,2.9746,9.4268,-1.39,2.93,9.25,-0.06,0.04,0.16,0.0021,0.0,-0.0011,-118.81,44.69,76.75,82.16,-17.39,8.55,909.33,62.274,3256503,2016-03-14 10:52:10:995
-1.4825,3.001,9.4915,-1.41,2.93,9.25,-0.05,0.08,0.24,0.0064,-0.0043,-0.0011,-118.06,45.81,78.75,81.72,-17.39,8.67,909.38,61.747,3257002,2016-03-14 10:52:11:494
-1.4921,2.9914,9.4915,-1.43,2.96,9.24,-0.07,0.08,0.31,0.0011,-0.0149,0.0,-118.44,44.0,77.13,82.22,-17.57,8.74,909.47,59.927,3257502,2016-03-14 10:52:11:994
-1.5256,3.068,9.5873,-1.42,3.0,9.23,-0.11,0.07,0.39,0.0043,-0.0064,0.0,-118.81,44.69,76.31,82.24,-17.76,8.69,909.53,61.261,3258002,2016-03-14 10:52:12:494
-1.5113,3.0393,9.5465,-1.38,2.98,9.24,-0.07,0.1,0.26,-0.0021,-0.0085,0.0011,-119.87,45.44,77.13,82.39,-17.69,8.49,909.6,61.97,3258503,2016-03-14 10:52:12:995
-1.5592,3.0105,9.5801,-1.39,2.96,9.25,-0.11,0.08,0.28,-0.0064,-0.032,0.0011,-118.81,45.06,77.13,82.18,-17.56,8.55,909.68,61.647,3259003,2016-03-14 10:52:13:495
-1.4969,2.9578,9.5394,-1.36,2.93,9.26,-0.07,0.07,0.25,0.0075,-0.0117,0.0,-119.12,44.0,77.13,82.26,-17.51,8.42,909.78,60.773,3259503,2016-03-14 10:52:13:995
-1.437,3.001,9.343,-1.34,2.94,9.26,-0.08,0.07,0.09,0.0107,-0.0043,-0.0011,-120.25,44.31,76.75,82.62,-17.44,8.36,909.85,60.944,3260004,2016-03-14 10:52:14:496
-1.4466,2.9794,9.3981,-1.33,2.94,9.26,-0.11,0.06,0.12,0.0021,-0.0085,0.0,-119.5,44.69,77.56,82.15,-17.45,8.17,909.94,61.86,3260502,2016-03-14 10:52:14:994
-1.4658,2.8956,9.3957,-1.36,2.93,9.26,-0.07,0.03,0.09,-0.0181,0.016,-0.0032,-119.12,44.69,78.38,82.16,-17.5,8.23,910.0,61.36,3261002,2016-03-14 10:52:15:494
-1.449,2.9363,9.319,-1.39,2.91,9.26,-0.09,0.02,0.15,0.0075,-0.0192,-0.0032,-119.87,45.06,76.31,81.85,-17.26,8.54,910.12,61.258,3261503,2016-03-14 10:52:15:995
-1.4586,2.9507,9.3478,-1.36,2.92,9.26,-0.07,0.04,0.09,-0.0011,-0.0021,-0.0032,-120.25,44.31,75.94,82.38,-17.33,8.36,910.22,61.453,3262002,2016-03-14 10:52:16:494
-1.4921,2.9411,9.3406,-1.4,2.92,9.26,-0.07,0.04,0.11,-0.0053,0.0043,0.0,-118.44,44.0,76.75,82.36,-17.32,8.54,910.33,61.424,3262502,2016-03-14 10:52:16:994
-1.4562,2.9459,9.3549,-1.38,2.92,9.26,-0.07,0.03,0.09,0.0107,-0.0256,0.0,-119.87,44.69,76.75,81.82,-17.31,8.66,910.39,62.058,3263003,2016-03-14 10:52:17:495
-1.552,2.9507,9.4268,-1.39,2.94,9.25,-0.05,0.05,-0.04,-0.0032,0.0277,0.0,-119.12,44.31,78.38,82.72,-17.45,8.55,910.51,61.055,3263502,2016-03-14 10:52:17:994
-1.4179,2.989,9.3909,-1.38,2.93,9.26,-0.03,0.08,0.05,0.0021,-0.0288,-0.0021,-119.87,43.63,77.13,82.23,-17.45,8.92,910.56,61.548,3264002,2016-03-14 10:52:18:494
-1.4107,3.1087,9.4172,-1.36,3.01,9.23,-0.05,0.08,0.14,0.0181,-0.0128,0.0011,-119.5,44.69,77.13,82.45,-17.88,8.38,910.61,60.783,3264503,2016-03-14 10:52:18:995
-1.437,2.9555,9.4891,-1.38,2.94,9.25,0.02,0.05,0.11,-0.0085,0.0138,-0.0011,-119.87,44.69,76.75,82.16,-17.45,8.49,910.67,62.99,3265002,2016-03-14 10:52:19:494
-1.4562,2.9435,9.3597,-1.41,2.94,9.25,-0.01,0.01,0.14,-0.0128,-0.0096,0.0,-119.12,44.69,76.31,81.99,-17.5,8.61,910.76,61.941,3265502,2016-03-14 10:52:19:994
-1.4538,2.9578,9.4891,-1.4,2.91,9.26,-0.03,0.06,0.16,-0.0043,0.0245,0.0011,-119.5,44.0,77.13,82.42,-17.26,8.66,910.8,61.456,3266003,2016-03-14 10:52:20:495
-1.4274,2.9626,9.3286,-1.39,2.92,9.26,-0.04,0.02,0.06,-0.0149,0.0064,0.0011,-120.25,45.06,77.94,82.19,-17.32,8.54,910.83,61.572,3266502,2016-03-14 10:52:20:994
-1.4346,2.9339,9.4148,-1.37,2.92,9.26,-0.03,0.02,0.04,-0.0032,0.0011,0.0021,-119.5,44.69,77.94,82.08,-17.32,8.42,910.82,60.593,3267003,2016-03-14 10:52:21:495
-1.3963,2.9219,9.2352,-1.37,2.93,9.26,-0.05,0.04,0.01,-0.0117,-0.0021,-0.0032,-120.62,44.69,77.13,82.17,-17.38,8.42,910.83,61.491,3267502,2016-03-14 10:52:21:994
-1.3987,2.9531,9.1681,-1.38,2.91,9.26,-0.02,0.05,-0.03,0.0053,-0.0085,0.0,-119.87,45.06,77.94,82.58,-17.21,8.54,910.87,61.75,3268003,2016-03-14 10:52:22:495
-1.4466,2.9219,9.1897,-1.45,2.9,9.25,-0.02,0.0,0.09,-0.0043,-0.0224,-0.0011,-119.12,45.06,77.13,82.55,-17.14,8.72,910.99,61.801,3268503,2016-03-14 10:52:22:995
-1.4322,2.9123,9.216,-1.47,2.9,9.25,0.06,0.0,-0.06,0.0,0.0277,0.0,-120.25,44.0,77.56,82.52,-17.08,8.9,911.08,61.283,3269002,2016-03-14 10:52:23:494
-1.4514,2.8692,9.1633,-1.47,2.9,9.25,0.04,0.03,-0.09,-0.0107,-0.0011,-0.0032,-119.12,44.69,77.13,81.92,-17.2,9.03,911.21,61.941,3269503,2016-03-14 10:52:23:995
-1.516,2.8477,9.2304,-1.53,2.88,9.25,0.02,-0.05,0.0,-0.0085,-0.0298,-0.0021,-119.5,44.31,77.56,81.29,-17.08,9.02,911.33,62.883,3270003,2016-03-14 10:52:24:495
-1.4993,2.9459,9.307,-1.51,2.89,9.25,0.03,-0.06,0.01,-0.0053,-0.0096,-0.0011,-119.12,44.31,77.56,82.55,-17.14,9.27,911.5,61.079,3270503,2016-03-14 10:52:24:995
-1.5065,2.8668,9.3382,-1.47,2.88,9.26,0.03,-0.04,-0.07,-0.0011,0.0373,-0.0032,-119.87,44.69,77.13,82.3,-17.08,8.96,911.64,61.698,3271002,2016-03-14 10:52:25:494
-1.4705,2.874,9.228,-1.48,2.87,9.26,0.0,0.02,-0.11,0.0085,0.0064,0.0,-119.12,45.06,75.94,81.62,-17.01,9.2,911.84,60.778,3271503,2016-03-14 10:52:25:995
